ANIO,MES,NSELV,UBIGEO,Parentesco_con_jefe_hogar,sexo,edad,idioma_ninez,nivel_educativo,centro_estudios_E_P
2019,9,5,250107,1,1,53,4,5,
2019,9,5,250107,2,2,48,4,4,
2019,9,5,250107,3,1,14,4,5,1
2019,9,26,250107,1,1,34,4,6,
2019,9,26,250107,2,2,34,4,6,
2019,9,26,250107,3,1,13,4,3,1
2019,9,26,250107,3,2,5,4,2,1
2019,9,26,250107,6,,,,,
2019,9,26,250107,8,,,,,
2019,9,47,250107,1,1,38,4,6,
2019,9,47,250107,2,2,31,4,6,
2019,9,47,250107,3,1,12,4,3,1
2019,9,47,250107,3,1,10,4,3,1
2019,9,47,250107,3,2,7,4,2,1
2019,9,72,250107,1,1,72,4,4,
2019,9,72,250107,2,2,69,4,3,
2019,9,72,250107,3,1,47,4,6,
2019,9,72,250107,3,2,39,4,5,
2019,9,72,250107,4,1,39,4,4,
2019,9,72,250107,5,1,19,4,5,
2019,9,72,250107,5,1,8,4,3,1
2019,9,72,250107,3,1,29,4,6,
2019,9,72,250107,4,2,27,4,5,
2019,9,72,250107,5,2,11,4,3,1
2019,9,72,250107,5,2,2,,,
2019,9,72,250107,5,1,1,,,
2019,9,94,250107,1,2,58,4,3,
2019,9,94,250107,3,1,22,4,6,
2019,9,94,250107,3,2,30,4,5,
2019,9,94,250107,4,1,36,4,5,
2019,9,94,250107,5,2,13,4,5,1
2019,9,94,250107,5,2,9,4,3,1
2019,9,94,250107,5,,,,,
2019,9,94,250107,6,,,,,
2019,9,119,250107,1,1,54,4,5,
2019,9,119,250107,2,2,56,4,4,
2019,9,119,250107,3,2,14,4,5,1
2019,9,119,250107,11,,,,,
2019,7,8,250107,1,1,45,,6,
2019,7,8,250107,2,2,41,,6,
2019,7,8,250107,3,1,16,,6,
2019,7,8,250107,3,1,3,,1,
2019,7,32,250107,1,1,34,,9,
2019,7,32,250107,2,2,27,,5,
2019,7,32,250107,3,2,11,,3,1
2019,7,32,250107,3,2,9,,7,
2019,7,32,250107,3,2,6,,2,1
2019,7,32,250107,3,1,3,,1,1
2019,7,32,250107,3,1,1,,,
2019,7,32,250107,6,2,54,,3,
2019,7,61,250107,1,1,49,,3,
2019,7,61,250107,2,2,42,,3,
2019,7,61,250107,3,1,10,,3,1
2019,7,61,250107,3,1,6,,2,1
2019,7,61,250107,6,1,78,,3,
2019,7,85,250107,1,2,37,,6,
2019,7,85,250107,3,2,17,,6,1
2019,7,85,250107,3,1,9,,3,1
2019,7,138,250107,1,2,48,,5,
2019,7,138,250107,2,1,60,,3,
2019,7,138,250107,3,2,13,,4,1
2019,7,138,250107,3,1,7,,2,1
2020,2,29,250107,1,1,43,4,5,
2020,2,29,250107,2,2,41,4,5,
2020,2,29,250107,3,1,24,4,5,
2020,2,29,250107,3,1,20,4,6,
2020,2,29,250107,3,2,12,4,4,1
2020,2,29,250107,3,1,4,4,2,1
2020,2,63,250107,1,1,64,4,4,
2020,2,63,250107,2,2,63,4,4,
2020,2,63,250107,3,2,31,4,5,
2020,2,63,250107,3,1,23,4,10,
2020,2,63,250107,3,2,32,4,5,
2020,2,63,250107,4,1,42,4,6,
2020,2,63,250107,5,2,11,4,3,1
2020,2,89,250107,1,1,47,4,5,
2020,2,89,250107,2,2,43,4,5,
2020,2,89,250107,3,1,15,4,3,
2020,2,89,250107,3,2,11,4,3,1
2020,2,89,250107,3,1,1,,,
2020,2,89,250107,3,1,23,4,5,
2020,2,89,250107,4,2,22,4,6,
2020,2,89,250107,5,2,3,4,1,
2020,2,140,250107,1,2,56,4,3,
2020,2,140,250107,5,,,,,
2020,2,150,250107,1,1,79,4,3,
2020,2,150,250107,2,2,70,4,1,
2020,2,150,250107,3,1,36,4,5,
2020,2,150,250107,5,2,7,4,3,1
2020,2,150,250107,5,2,6,4,2,1
2019,6,3,250107,1,2,35,,4,
2019,6,3,250107,3,2,16,,5,1
2019,6,3,250107,3,1,10,,3,1
2019,6,3,250107,3,1,4,,1,
2019,6,3,250107,7,1,25,,4,
2019,6,3,250107,11,2,23,,6,
2019,6,3,250107,8,2,,,,
2019,6,3,250107,8,1,2,,,
2019,6,24,250107,1,1,39,,5,
2019,6,24,250107,2,2,20,,3,
2019,6,24,250107,3,1,5,,1,1
2019,6,24,250107,3,2,3,,1,
2019,6,24,250107,3,2,,,,
2019,6,53,250107,1,2,31,,4,
2019,6,53,250107,3,2,14,,5,1
2019,6,53,250107,3,1,10,,3,1
2019,6,53,250107,3,2,1,,,
2019,6,53,250107,6,1,64,,5,
2019,6,79,250107,1,1,28,,6,2
2019,6,79,250107,6,2,64,,3,
2019,6,79,250107,3,2,6,,2,1
2019,6,79,250107,8,2,10,,3,1
2019,6,79,250107,8,2,5,,2,1
2019,6,103,250107,1,2,37,,4,
2019,6,103,250107,3,1,17,,5,
2019,6,103,250107,3,1,14,,4,
2019,6,103,250107,3,1,9,,3,1
2019,6,103,250107,3,2,7,,3,1
2019,6,103,250107,3,1,3,,1,
2019,6,128,250107,1,2,30,,6,
2019,6,128,250107,3,1,15,,5,1
2019,6,128,250107,6,2,62,,4,
2019,6,128,250107,8,2,8,,3,1
2019,8,9,250107,1,1,58,,4,
2019,8,9,250107,2,2,52,,5,
2019,8,9,250107,3,2,28,,8,
2019,8,9,250107,3,1,8,,3,1
2019,8,24,250107,1,2,43,,4,
2019,8,24,250107,2,1,52,,4,
2019,8,24,250107,3,1,11,,3,1
2019,8,24,250107,3,2,9,,3,1
2019,8,24,250107,3,1,6,,2,1
2019,8,41,250107,1,1,55,,4,
2019,8,41,250107,2,2,62,,3,
2019,8,41,250107,5,2,12,,3,1
2019,8,79,250107,1,1,42,,4,
2019,8,79,250107,2,2,31,,5,
2019,8,79,250107,3,2,11,,3,1
2019,8,79,250107,3,2,8,,3,1
2019,8,79,250107,3,1,5,,1,
2019,8,110,250107,1,2,36,,4,
2019,8,110,250107,3,1,19,,5,
2019,8,143,250107,1,1,49,,6,
2019,8,143,250107,2,2,53,,10,
2019,8,143,250107,3,1,23,,10,
2019,8,143,250107,3,1,25,,8,
2019,8,143,250107,4,2,22,,9,
2019,8,143,250107,6,2,72,,4,
2019,12,7,250107,1,1,54,4,6,
2019,12,7,250107,2,2,42,4,4,
2019,12,7,250107,3,1,26,4,3,
2019,12,7,250107,3,2,14,4,5,1
2019,12,7,250107,3,1,11,4,3,1
2019,12,7,250107,3,2,24,4,3,
2019,12,7,250107,5,2,4,4,2,1
2019,12,7,250107,3,2,22,4,3,
2019,12,7,250107,4,1,29,4,3,
2019,12,7,250107,5,1,6,4,2,1
2019,12,48,250107,1,1,38,4,6,
2019,12,48,250107,2,2,38,4,8,
2019,12,48,250107,3,1,16,4,6,
2019,12,48,250107,3,1,4,4,2,1
2019,12,76,250107,1,1,22,4,9,
2019,12,76,250107,2,2,20,4,6,
2019,12,76,250107,3,2,5,4,2,1
2019,12,76,250107,3,1,3,4,1,
2019,12,90,250107,1,1,50,4,4,
2019,12,90,250107,2,2,40,4,8,
2019,12,90,250107,3,2,28,4,9,
2019,12,90,250107,3,1,22,4,9,
2019,12,90,250107,3,2,15,4,5,1
2019,12,90,250107,3,1,2,,,
2019,12,121,250107,1,2,50,4,6,
2019,12,121,250107,3,2,20,4,6,
2019,12,121,250107,5,1,1,,,
2019,12,121,250107,3,1,,,,
2019,12,137,250107,1,1,77,1,3,
2019,10,9,250107,1,1,31,4,3,
2019,10,9,250107,2,2,30,4,3,
2019,10,9,250107,3,1,11,4,3,1
2019,10,9,250107,3,2,6,4,1,1
2019,10,9,250107,3,1,,,,
2019,10,9,250107,7,2,18,4,1,
2019,10,9,250107,8,2,3,4,1,
2019,10,39,250107,1,2,29,4,6,
2019,10,39,250107,3,1,10,4,3,1
2019,10,39,250107,3,2,3,4,1,1
2019,10,64,250107,1,1,44,4,11,
2019,10,64,250107,2,2,45,4,6,
2019,10,64,250107,3,2,21,4,6,
2019,10,64,250107,3,2,14,4,4,1
2019,10,64,250107,3,2,8,4,1,
2019,10,64,250107,7,2,38,4,6,
2019,10,64,250107,8,2,9,4,3,1
2019,10,64,250107,8,2,6,4,2,1
2019,10,64,250107,4,1,45,4,6,
2019,10,89,250107,1,1,53,4,8,
2019,10,89,250107,2,2,43,4,6,
2019,10,89,250107,3,1,25,4,6,
2019,10,89,250107,3,1,23,4,8,
2019,10,89,250107,3,2,16,4,5,1
2019,10,89,250107,3,2,7,4,3,1
2019,10,119,250107,1,1,39,4,1,
2019,10,119,250107,2,2,30,4,6,
2019,10,119,250107,3,2,11,4,3,1
2019,10,119,250107,3,2,6,4,2,1
2019,10,147,250107,1,1,40,4,3,
2019,10,147,250107,2,2,39,4,4,
2019,10,147,250107,3,1,16,4,5,1
2019,10,147,250107,3,1,12,4,4,1
2019,10,147,250107,3,2,4,4,1,1
2020,2,5,250102,1,1,71,4,4,
2020,2,5,250102,2,2,56,4,3,
2020,2,5,250102,3,2,16,4,5,1
2020,2,5,250102,4,1,19,4,5,
2020,2,5,250102,5,2,1,,,
2020,2,15,250102,1,1,57,4,4,
2020,2,60,250102,1,1,63,1,4,
2020,2,71,250102,1,1,66,4,4,
2020,2,71,250102,2,2,75,4,11,
2020,2,71,250102,5,1,12,4,3,1
2020,2,92,250102,1,2,58,4,6,
2020,2,114,250102,1,2,57,4,4,
2020,2,114,250102,3,2,21,4,10,
2020,2,114,250102,3,1,35,4,9,
2019,8,8,250101,1,1,58,,3,
2019,8,8,250101,2,2,56,,3,
2019,8,8,250101,3,2,15,,5,1
2019,8,8,250101,5,1,18,,5,1
2019,8,10,250101,1,1,59,,3,
2019,8,10,250101,2,2,47,,3,
2019,8,10,250101,3,2,20,,6,1
2019,8,10,250101,3,1,7,,3,1
2019,8,10,250101,3,1,6,,2,1
2019,8,11,250101,1,1,39,,6,
2019,8,11,250101,2,2,33,,5,
2019,8,11,250101,3,1,16,,5,1
2019,8,11,250101,3,2,14,,5,1
2019,8,11,250101,3,2,12,,3,1
2019,8,11,250101,3,2,10,,3,1
2019,8,11,250101,3,2,,,,
2019,8,12,250101,1,1,47,,8,
2019,8,12,250101,2,2,38,,6,
2019,8,30,250101,1,1,23,,5,
2019,8,30,250101,2,2,24,,5,
2019,8,30,250101,3,1,4,,1,1
2019,8,30,250101,3,2,,,,
2019,8,30,250101,6,2,58,,3,
2019,8,31,250101,1,1,44,,3,
2019,8,31,250101,2,2,50,,3,
2019,8,31,250101,3,1,30,,3,
2019,8,31,250101,7,1,46,,3,
2019,8,31,250101,8,1,27,,3,
2019,8,32,250101,1,1,54,,5,
2019,8,32,250101,2,2,45,,4,
2019,8,33,250101,1,1,49,,3,
2019,8,33,250101,2,2,51,,3,
2019,8,33,250101,3,2,11,,3,1
2019,8,33,250101,5,2,7,,2,1
2019,8,34,250101,1,1,44,,6,
2019,8,35,250101,1,1,30,,5,
2019,8,35,250101,2,2,27,,6,
2019,8,35,250101,3,2,9,,3,1
2019,8,35,250101,3,1,6,,2,1
2019,8,35,250101,3,1,3,,1,1
2019,8,36,250101,1,1,66,,4,
2019,8,36,250101,2,2,63,,3,
2019,8,36,250101,3,1,22,,6,
2019,8,36,250101,5,1,1,,,
2019,8,36,250101,4,2,20,,6,
2019,8,36,250101,5,2,16,,5,1
2019,8,36,250101,5,2,12,,4,1
2020,2,25,250103,1,1,21,3,8,
2020,2,25,250103,2,2,17,3,6,
2020,2,25,250103,3,1,,,,
2020,2,25,250103,7,1,15,3,5,1
2020,2,26,250103,1,1,68,3,3,
2020,2,26,250103,2,2,68,3,1,
2020,2,26,250103,5,2,10,3,3,1
2020,2,27,250103,1,1,28,4,5,
2020,2,27,250103,2,2,20,4,4,
2020,2,27,250103,3,1,6,4,2,1
2020,2,27,250103,3,1,5,4,2,1
2020,2,27,250103,3,1,2,,,
2020,2,27,250103,6,1,65,4,4,
2020,2,27,250103,7,1,34,4,5,
2020,2,27,250103,11,2,22,3,6,
2020,2,27,250103,8,2,3,4,1,
2020,2,27,250103,8,1,1,,,
2020,2,28,250103,1,1,45,3,6,
2020,2,28,250103,2,2,43,3,5,
2020,2,28,250103,3,1,19,3,5,1
2020,2,28,250103,3,1,13,3,3,1
2020,2,28,250103,3,2,8,3,3,1
2020,2,28,250103,5,2,2,,,
2020,2,29,250103,1,1,44,3,9,
2020,2,29,250103,2,2,41,3,6,
2020,2,29,250103,3,1,12,3,3,1
2020,2,29,250103,3,2,15,3,5,1
2020,2,29,250103,4,1,21,4,6,
2020,2,29,250103,5,1,,,,
2020,2,30,250103,1,2,64,3,1,
2020,2,30,250103,5,1,13,3,5,1
2020,2,30,250103,5,2,5,3,2,1
2020,2,63,250103,1,1,59,3,3,
2020,2,63,250103,2,2,47,3,5,
2020,2,63,250103,3,1,19,3,5,
2020,2,63,250103,3,1,17,3,5,1
2020,2,63,250103,3,2,14,3,5,1
2020,2,63,250103,3,1,11,3,3,1
2020,2,63,250103,5,1,4,3,2,1
2020,2,65,250103,1,1,43,3,9,
2020,2,65,250103,2,2,37,3,6,
2020,2,65,250103,3,1,21,3,9,
2020,2,65,250103,3,2,16,3,5,
2020,2,65,250103,3,1,13,3,5,1
2020,2,65,250103,3,2,11,3,3,1
2020,2,65,250103,3,2,8,3,3,1
2020,2,65,250103,3,1,6,3,2,1
2020,2,65,250103,11,1,19,3,6,
2020,2,67,250103,1,1,35,3,4,
2020,2,67,250103,2,2,35,3,4,
2020,2,67,250103,3,1,12,3,5,1
2020,2,67,250103,3,1,3,3,1,
2020,2,67,250103,3,2,16,3,5,1
2020,2,67,250103,5,2,,,,
2020,2,69,250103,1,1,57,3,3,
2020,2,69,250103,3,1,28,3,6,
2020,2,69,250103,3,2,12,3,3,1
2020,2,72,250103,1,1,49,3,5,
2020,2,72,250103,3,2,8,3,3,1
2020,2,72,250103,3,2,5,4,2,1
2020,2,74,250103,1,1,44,3,4,
2019,8,2,250201,1,1,22,,8,
2019,8,2,250201,2,2,18,,6,
2019,8,2,250201,7,2,21,,9,
2019,8,2,250201,7,2,16,,5,1
2019,8,30,250201,1,1,49,,11,
2019,8,59,250201,1,1,68,,9,
2019,8,59,250201,2,2,58,,3,
2019,8,59,250201,5,2,16,,6,
2019,8,59,250201,8,1,1,,,
2019,8,86,250201,1,1,40,,6,
2019,8,86,250201,2,2,37,,6,
2019,8,86,250201,3,1,10,,3,1
2019,8,86,250201,3,2,3,,1,
2019,8,115,250201,1,1,62,,4,
2019,8,115,250201,2,2,64,,3,
2019,8,115,250201,3,1,30,,9,
2019,8,141,250201,1,2,52,,3,
2019,8,141,250201,3,,,,,
2019,8,141,250201,4,,,,,
2019,7,35,250201,1,1,64,,6,
2019,7,35,250201,2,2,54,,6,
2019,7,35,250201,3,1,31,,5,
2019,7,52,250201,1,1,52,,9,
2019,7,52,250201,2,2,52,,9,
2019,7,52,250201,3,2,9,,3,1
2019,7,67,250201,1,2,22,,6,
2019,7,67,250201,3,1,,,,
2019,7,98,250201,1,1,24,,6,1
2019,7,98,250201,2,2,23,,6,1
2019,7,131,250201,1,1,37,,8,1
2019,7,131,250201,2,2,44,,8,1
2019,7,131,250201,3,1,8,,3,1
2019,7,131,250201,3,2,3,,1,1
2019,7,131,250201,3,1,23,,9,
2019,7,180,250201,1,1,39,,9,
2019,7,180,250201,3,1,15,,5,2
2019,7,180,250201,3,2,13,,5,2
2019,12,18,250201,1,2,63,4,3,
2019,12,18,250201,3,1,27,4,10,
2019,12,18,250201,4,2,24,4,10,
2019,12,18,250201,5,1,3,4,2,1
2019,12,35,250201,1,2,46,4,3,
2019,12,35,250201,3,2,18,4,5,1
2019,12,51,250201,1,1,22,4,10,2
2019,12,51,250201,7,2,20,4,10,2
2019,12,51,250201,7,1,13,4,5,1
2019,12,70,250201,1,1,39,4,6,
2019,12,70,250201,2,2,45,4,6,
2019,12,70,250201,3,1,21,4,10,
2019,12,70,250201,3,1,15,4,5,1
2019,12,70,250201,3,1,9,4,3,1
2019,12,70,250201,3,1,5,4,2,1
2019,12,135,250201,1,1,45,3,9,
2019,12,135,250201,2,2,40,3,4,
2019,12,135,250201,3,2,16,4,5,1
2019,12,135,250201,3,2,13,4,4,1
2019,12,135,250201,3,1,10,5,3,1
2019,12,135,250201,3,2,18,4,10,
2019,12,135,250201,5,,,,,
2019,12,151,250201,1,1,44,4,6,
2019,12,151,250201,2,2,39,4,6,
2019,12,151,250201,3,2,13,4,5,1
2019,12,151,250201,3,1,1,,,
2020,1,5,190201,1,2,35,4,12,2
2020,1,5,190201,7,1,30,4,11,
2020,1,5,190201,7,2,24,4,10,
2020,1,5,190201,8,2,2,,,
2020,1,5,190201,8,1,30,4,11,
2020,1,5,190201,8,2,2,,,
2020,1,55,190201,1,2,41,4,6,
2020,1,55,190201,3,1,17,4,5,1
2020,1,55,190201,3,1,4,4,2,1
2020,1,55,190201,3,2,1,,,
2020,1,55,190201,6,,,,,
2020,1,69,190201,1,1,86,1,3,
2020,1,69,190201,2,2,70,1,1,
2020,1,106,190201,1,1,38,4,9,
2020,1,106,190201,2,2,38,4,6,
2020,1,106,190201,3,2,13,4,5,1
2020,1,106,190201,3,1,11,4,3,1
2020,1,106,190201,3,2,4,4,2,
2020,1,119,190201,1,2,27,4,6,
2020,1,119,190201,3,1,7,4,3,1
2020,1,119,190201,3,2,5,4,2,1
2020,1,119,190201,3,1,1,,,
2020,1,132,190201,1,1,45,4,12,
2020,1,132,190201,2,2,36,4,11,
2020,1,132,190201,3,2,14,4,5,1
2020,1,132,190201,3,1,7,4,3,1
2019,6,22,190202,1,1,66,,3,
2019,6,22,190202,2,2,63,,3,
2019,6,28,190202,1,2,25,,6,
2019,6,33,190202,1,1,87,,11,
2019,6,34,190202,1,2,83,,1,
2019,6,42,190202,1,2,42,,6,
2019,6,55,190202,1,2,38,,6,
2019,6,55,190202,3,2,15,,5,1
2019,6,55,190202,3,2,10,,3,1
2019,6,60,190202,1,2,48,,4,
2019,6,60,190202,3,1,15,,5,1
2019,6,60,190202,5,1,2,,,
2019,6,60,190202,6,2,77,,3,
2019,6,66,190202,1,2,69,,3,
2019,6,66,190202,5,2,16,,5,1
2019,6,66,190202,5,2,12,,4,1
2019,6,81,190202,1,2,50,,6,
2019,6,81,190202,6,2,86,,1,
2019,6,136,190202,1,1,54,,6,
2019,6,136,190202,2,2,48,,4,
2019,6,136,190202,3,1,24,,8,2
2019,6,136,190202,3,1,18,,5,1
2019,10,1,190207,1,1,47,1,4,
2019,10,1,190207,2,2,45,1,1,
2019,10,1,190207,3,1,18,4,6,
2019,10,1,190207,3,1,15,4,5,1
2019,10,1,190207,3,2,11,4,3,1
2019,10,3,190207,1,2,34,4,6,
2019,10,3,190207,3,1,12,4,4,1
2019,10,4,190207,1,1,54,4,5,
2019,10,4,190207,2,2,57,4,4,
2019,10,4,190207,3,1,18,4,6,
2019,10,6,190207,1,2,42,1,3,
2019,10,6,190207,3,1,21,4,10,1
2019,10,6,190207,3,2,16,4,5,1
2019,10,7,190207,1,1,32,4,5,
2019,10,7,190207,2,2,34,4,6,
2019,10,7,190207,3,1,6,4,2,1
2019,10,7,190207,3,2,3,4,1,1
2019,10,17,190207,1,1,85,1,1,
2019,10,18,190207,1,2,77,1,1,
2019,10,19,190207,1,1,69,4,5,
2019,10,19,190207,2,2,52,4,4,
2019,10,19,190207,3,2,18,4,10,
2019,10,20,190207,1,2,40,4,3,
2019,10,20,190207,2,1,41,4,6,
2019,10,20,190207,3,2,16,4,5,1
2019,10,20,190207,3,2,14,4,5,1
2019,10,20,190207,3,1,2,,,
2019,10,22,190207,1,2,57,4,6,
2019,10,22,190207,2,1,72,4,6,
2019,10,22,190207,5,,,,,
2019,10,24,190207,1,1,48,4,1,
2019,10,24,190207,2,2,45,4,5,
2019,10,24,190207,3,1,13,4,5,1
2019,10,24,190207,3,2,10,4,3,1
2019,10,24,190207,3,2,6,4,2,1
2019,10,26,190207,1,1,59,1,5,
2019,10,26,190207,2,2,58,4,3,
2019,10,22,190206,1,2,39,4,6,
2019,10,22,190206,3,1,8,4,3,1
2019,10,38,190206,1,1,55,4,4,
2019,10,38,190206,2,2,50,4,4,
2019,10,38,190206,3,1,10,4,3,1
2019,10,38,190206,3,2,8,4,3,1
2019,10,51,190206,1,1,43,4,6,
2019,10,51,190206,2,2,34,4,4,
2019,10,51,190206,3,1,1,,,
2019,10,51,190206,3,1,11,4,3,1
2019,10,51,190206,3,2,8,4,3,1
2019,10,79,190206,1,1,82,1,4,
2019,10,98,190206,1,1,33,4,10,2
2019,10,98,190206,2,2,26,4,6,
2019,10,98,190206,3,1,9,4,3,1
2019,10,98,190206,3,1,7,4,2,1
2019,10,103,190206,1,1,34,4,6,
2019,10,103,190206,2,2,36,4,4,
2019,10,103,190206,3,2,,,,
2019,10,103,190206,3,2,12,4,4,1
2019,10,103,190206,3,1,7,4,2,1
2019,6,26,190113,1,1,23,,9,
2019,6,26,190113,2,2,23,,9,
2019,6,26,190113,3,2,2,,,
2019,6,36,190113,1,1,27,,11,
2019,6,36,190113,7,2,28,,8,1
2019,6,45,190113,1,2,35,,6,
2019,6,45,190113,3,1,19,,6,
2019,6,45,190113,3,2,17,,6,
2019,6,45,190113,3,2,13,,5,1
2019,6,45,190113,3,1,3,,1,
2019,6,45,190113,6,2,58,,1,
2019,6,53,190113,1,1,55,,6,
2019,6,53,190113,2,2,51,,4,
2019,6,53,190113,3,2,28,,10,1
2019,6,53,190113,3,1,18,,10,1
2019,6,83,190113,1,1,40,,6,
2019,6,83,190113,2,2,33,,5,
2019,6,83,190113,3,2,13,,5,1
2019,6,83,190113,3,1,10,,3,1
2019,6,92,190113,1,1,43,,12,
2019,6,92,190113,2,2,43,,11,
2019,6,92,190113,3,2,17,,6,1
2019,6,92,190113,3,2,13,,5,1
2019,7,36,190113,1,2,20,,10,1
2019,7,36,190113,7,2,14,,5,1
2019,7,43,190113,1,1,44,,6,
2019,7,43,190113,2,2,43,,6,
2019,7,43,190113,3,1,24,,10,1
2019,7,43,190113,3,2,14,,5,2
2019,7,51,190113,1,1,28,,9,
2019,7,51,190113,2,2,26,,9,
2019,7,51,190113,3,2,3,,1,2
2019,7,76,190113,1,1,34,,6,
2019,7,76,190113,2,2,27,,6,
2019,7,76,190113,3,1,10,,3,2
2019,7,76,190113,3,2,5,,2,1
2019,7,120,190113,1,1,30,,11,
2019,7,120,190113,7,2,44,,11,
2019,7,120,190113,7,1,28,,11,
2019,7,120,190113,7,1,18,,6,1
2019,10,6,190113,1,1,57,4,11,
2019,10,6,190113,3,2,17,4,6,2
2019,10,6,190113,3,2,14,4,5,1
2019,10,19,190113,1,2,35,4,6,
2019,10,19,190113,3,1,10,4,3,2
2019,10,98,190113,1,2,80,1,1,
2019,10,98,190113,3,2,41,4,6,
2019,10,98,190113,5,2,18,4,6,
2019,10,98,190113,5,2,14,4,5,1
2019,10,98,190113,3,1,9,4,3,1
2019,10,98,190113,5,2,18,4,8,1
2019,10,116,190113,1,1,50,4,11,
2019,10,116,190113,2,2,45,4,6,
2019,10,116,190113,3,1,25,4,11,
2019,10,116,190113,3,1,24,4,11,
2019,10,116,190113,3,2,16,4,5,1
2019,10,129,190113,1,1,68,4,11,
2019,10,129,190113,2,2,60,4,12,
2020,1,4,190113,1,2,34,4,12,
2020,1,4,190113,3,1,6,4,2,1
2020,1,18,190113,1,2,24,4,10,1
2020,1,22,190113,1,1,55,4,5,
2020,1,22,190113,2,2,53,4,9,
2020,1,25,190113,1,1,27,4,6,
2020,1,25,190113,2,2,28,4,5,
2020,1,25,190113,3,1,3,4,1,
2020,1,25,190113,3,2,1,,,
2020,1,25,190113,3,2,10,4,3,1
2020,1,49,190113,1,1,35,4,9,
2020,1,49,190113,2,2,36,4,9,
2020,1,49,190113,3,2,8,4,3,2
2020,1,49,190113,3,2,5,4,1,2
2020,1,49,190113,3,1,2,,,
2020,1,58,190113,1,1,51,4,6,
2020,1,58,190113,2,2,41,4,6,
2020,1,58,190113,3,2,21,4,10,1
2020,1,58,190113,3,1,17,4,6,1
2020,1,58,190113,3,1,15,4,5,1
2019,6,1,190113,1,2,55,,12,
2019,6,1,190113,3,2,22,,10,1
2019,6,34,190113,1,1,52,,10,
2019,6,34,190113,3,1,30,,9,2
2019,6,34,190113,3,1,22,,10,2
2019,6,43,190113,1,2,80,,1,
2019,6,43,190113,3,1,41,,6,
2019,6,62,190113,1,1,46,,11,
2019,6,62,190113,2,2,46,,11,
2019,6,62,190113,3,2,14,,5,1
2019,6,62,190113,3,2,11,,3,1
2019,6,83,190113,1,1,45,,9,
2019,6,83,190113,2,2,44,,10,2
2019,6,83,190113,3,1,21,,10,1
2019,6,83,190113,3,1,19,,6,
2019,6,83,190113,3,1,17,,5,2
2019,6,83,190113,3,2,25,,10,1
2019,6,83,190113,4,1,27,,8,
2019,6,83,190113,5,1,7,,3,2
2019,6,83,190113,5,1,3,,1,
2019,6,83,190113,3,1,23,,10,2
2019,6,110,190113,1,1,36,,6,
2019,6,110,190113,2,2,41,,4,
2019,6,110,190113,3,2,18,,5,1
2019,6,110,190113,3,1,16,,5,1
2019,6,110,190113,3,1,13,,5,1
2019,6,110,190113,3,2,8,,3,1
2019,6,110,190113,3,1,7,,2,1
2019,6,110,190113,3,2,3,,1,
2019,7,11,190113,1,1,45,,9,
2019,7,11,190113,2,2,40,,11,
2019,7,11,190113,3,2,13,,5,2
2019,7,11,190113,3,1,3,,1,1
2019,7,27,190113,1,2,29,,11,
2019,7,27,190113,3,2,6,,2,1
2019,7,69,190113,1,1,59,,9,
2019,7,78,190113,1,1,57,,12,
2019,7,78,190113,2,2,58,,12,
2019,9,25,190113,1,2,62,4,11,
2019,9,25,190113,8,1,26,4,11,
2019,9,25,190113,8,2,19,4,10,1
2019,9,65,190113,1,1,43,1,11,
2019,9,65,190113,2,2,41,1,9,
2019,9,65,190113,3,2,21,4,8,1
2019,9,65,190113,3,2,10,4,3,1
2019,9,93,190113,1,1,70,4,11,
2019,9,93,190113,2,2,67,4,11,
2019,9,93,190113,3,1,43,4,11,
2019,9,93,190113,3,,,,,
2019,9,122,190113,1,2,45,4,11,
2019,9,122,190113,3,2,24,4,11,
2019,9,122,190113,3,2,12,4,4,2
2019,9,122,190113,3,1,10,4,3,2
2019,9,134,190113,1,1,72,4,10,
2019,9,134,190113,2,2,66,4,6,
2019,9,134,190113,3,,,,,
2019,9,134,190113,4,,,,,
2020,2,5,190113,1,1,31,4,6,
2020,2,5,190113,2,2,25,4,9,
2020,2,26,190113,1,1,38,4,6,
2020,2,26,190113,2,2,36,4,6,
2020,2,26,190113,3,1,16,4,6,
2020,2,26,190113,3,1,14,4,5,
2020,2,26,190113,3,2,2,,,
2020,2,40,190113,1,1,52,4,6,
2020,2,40,190113,2,2,48,4,4,
2020,2,40,190113,3,1,24,4,8,
2020,2,47,190113,1,1,47,4,5,
2020,2,47,190113,2,2,41,4,4,
2020,2,47,190113,3,1,20,4,6,
2020,2,47,190113,3,2,14,4,5,1
2020,2,75,190113,1,1,33,4,5,
2020,2,75,190113,2,2,28,4,5,
2020,2,75,190113,3,1,6,4,2,1
2020,2,75,190113,3,2,3,4,1,
2019,6,22,190113,1,1,35,,6,
2019,6,22,190113,2,2,30,,11,
2019,6,22,190113,3,2,6,,2,2
2019,6,39,190113,1,1,70,,5,
2019,6,39,190113,2,2,71,,5,
2019,6,90,190113,1,1,76,,6,
2019,6,90,190113,2,2,60,,5,
2019,6,90,190113,3,1,40,,11,
2019,6,90,190113,3,1,30,,10,2
2019,6,90,190113,4,2,26,,6,
2019,6,90,190113,5,1,7,,3,1
2019,6,142,190113,1,2,60,,11,2
2019,6,177,190113,1,1,40,,11,
2019,6,177,190113,2,2,31,,6,
2019,6,177,190113,3,1,8,,3,1
2019,12,6,190113,1,1,49,4,5,
